Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Iraq,IRQ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4186.81140095906,4305.5221638105,3045.58794575955,..,..
Iraq,IRQ,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.6,4.6,4.6,..,..
Iraq,IRQ,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,27283180269.9787,27868463811.8002,21239750804.666,..,..
Iraq,IRQ,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,10396000000,10764000000,7590000000,..,..
Iraq,IRQ,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,40.59422971,37.92769776,..,..,..
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,227367469034.031,233636097800.338,180924091442.953,207691599310.345,264182173793.103
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.63385099105624,5.51379057542323,-12.0367930931152,1.5833933630431,7.00874522294257
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,5601.46706102705,5621.18169491752,4251.33725272808,4770.83534274738,5937.19546600271
Iraq,IRQ,Gini index,SI.POV.GINI,..,..,..,..,..
Iraq,IRQ,GNI (current US$),NY.GNP.MKTP.CD,225613098287.888,232469897800.338,178725979026.846,205627599310.345,263236173793.103
Iraq,IRQ,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2.46748336424739,5.85638766510188,-12.4864678439675,1.53403123564593,..
Iraq,IRQ,Land area (sq. km),AG.LND.TOTL.K2,434128,434128,434128,..,..
Iraq,IRQ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.514,71.576,69.123,70.378,..
Iraq,IRQ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,1.98400716286706,1.34459361810327,..,..,..
Iraq,IRQ,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,30.8,30.8,..,..,..
Iraq,IRQ,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,18.84,..
Iraq,IRQ,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,14.66,..
Iraq,IRQ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.659,3.604,3.551,3.496,..
Iraq,IRQ,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,90103.32835,93815.34436,85916.97036,..,..
Iraq,IRQ,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.307079939557,21.307079939557,21.307079939557,..,..
Iraq,IRQ,Agricultural land (sq. km),AG.LND.AGRI.K2,92500,92500,92500,..,..
Iraq,IRQ,"Armed forces personnel, total",MS.MIL.TOTL.P1,336000,341000,..,..,..
Iraq,IRQ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,3.23368701143416,3.18739399695001,..,..,..
Iraq,IRQ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.282,4.301,5.239,4.753,..
Iraq,IRQ,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.7079,..,0.9663,..,..
Iraq,IRQ,Gross domestic savings (current US$),NY.GDS.TOTL.CD,92271249883.7455,88121427326.5652,45586417785.2349,85942999310.3448,..
Iraq,IRQ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Iraq,IRQ,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,39.66,..
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.14268046621517,4.34726413932218,3.84217781974399,..,..
Iraq,IRQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,33.9,44.32634655,45.7863696,48.91718718,..
Iraq,IRQ,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,..,..,..,..,..
Iraq,IRQ,"Air transport, passengers carried",IS.AIR.PSGR,4812610,5434292,764661,1620013,..
Iraq,IRQ,Time required to build a warehouse (days),IC.WRH.DURS,167,167,..,..,..
Iraq,IRQ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,45.7658631354446,40.2312783051026,27.035001916172,42.7870984915076,..
Iraq,IRQ,Number of maternal deaths,SH.MMR.DTHS,830,850,900,..,..
Iraq,IRQ,Number of infant deaths,SH.DTH.IMRT,26038,25562,25036,24520,..
Iraq,IRQ,Forest area (sq. km),AG.LND.FRST.K2,8250,8250,8250,..,..
Iraq,IRQ,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,2.78537544022764,4.94832103932944,3.93674936875978,3.92973967238196,..
Iraq,IRQ,Battle-related deaths (number of people),VC.BTL.DETH,1269,742,866,834,..
Ireland,IRL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.85897369247459,5.57707804659901,-3.83189035810119,..,..
Ireland,IRL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.56791542228159,4.14300619930125,-4.81649146837555,..,..
Ireland,IRL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,205321560366.75,212558119884.453,206727928226.541,..,..
Ireland,IRL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,42183.7333690169,43077.3152811628,41466.8180345139,..,..
Ireland,IRL,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.18666509774895,4.18666509774895,4.18666509774895,..,..
Ireland,IRL,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,92240736896,97211541252,117241137502.8,..,..
Ireland,IRL,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,12476261991.2919,12978661803.0217,13564794916.7066,..,..
Ireland,IRL,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,43.81166607,45.59912979,49.12600722,..,..
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,385736680797.111,399321701632.424,425852281928.114,504182603275.542,529244870222.765
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.52754139148431,5.44093733423819,6.18453803881623,13.5882471079549,11.9695802975001
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,79250.387851767,80927.0746710651,85420.1908556082,100172.079253421,104038.946076296
Ireland,IRL,Gini index,SI.POV.GINI,30.6,30.8,29.2,..,..
Ireland,IRL,GNI (current US$),NY.GNP.MKTP.CD,299136601639.576,310165701604.551,320580322388.949,382593827822.99,383480298159.535
Ireland,IRL,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,6.08265424458318,5.56771154918474,3.21071543591904,15.3388394541689,..
Ireland,IRL,Land area (sq. km),AG.LND.TOTL.K2,68890,68890,68890,..,..
Ireland,IRL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2048780487805,82.7024390243903,82.5560975609756,82.1024390243903,..
Ireland,IRL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,18.0851314551695,17.6957667169945,16.3049319994367,17.4768789280379,..
Ireland,IRL,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,26,26.1,..,..,..
Ireland,IRL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,3.81,3.22,4.12,4.24,..
Ireland,IRL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,9.72,8.63,8.05,10.21,..
Ireland,IRL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.75,1.71,1.63,1.72,..
Ireland,IRL,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,15183.12982,15224.74347,15252.82463,..,..
Ireland,IRL,Agricultural land (% of land area),AG.LND.AGRI.ZS,65.5537813906227,65.6699085498621,65.495717811003,..,..
Ireland,IRL,Agricultural land (sq. km),AG.LND.AGRI.K2,45160,45240,45120,..,..
Ireland,IRL,"Armed forces personnel, total",MS.MIL.TOTL.P1,8650,9000,..,..,..
Ireland,IRL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.360741634755976,0.367833379653092,..,..,..
Ireland,IRL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.4,6.3,6.5,6.6,..
Ireland,IRL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.3125,3.352,3.4896,..,..
Ireland,IRL,Gross domestic savings (current US$),NY.GDS.TOTL.CD,221292536094.668,234501470673.47,265058793171.995,323157968142.227,349166676694.534
Ireland,IRL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.97,..,..,..,..
Ireland,IRL,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,62.16,62.34,61.12,63.3,..
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.69902755440575,7.25774875667262,6.76822759018266,..,..
Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,87.00014011,87.00005524,91.99989097,95.16956667,..
Ireland,IRL,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,..,..,..,..,..
Ireland,IRL,"Air transport, passengers carried",IS.AIR.PSGR,167598633,170161848,54582262,74065210,..
Ireland,IRL,Time required to build a warehouse (days),IC.WRH.DURS,164,164,..,..,..
Ireland,IRL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.00222636273443113,0.00192075459732704,0.00096047242789138,0.00194465680647297,..
Ireland,IRL,Number of maternal deaths,SH.MMR.DTHS,3,3,3,..,..
Ireland,IRL,Number of infant deaths,SH.DTH.IMRT,181,176,169,162,..
Ireland,IRL,Forest area (sq. km),AG.LND.FRST.K2,7740.2,7780.2,7820.2,..,..
Ireland,IRL,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,..,..,..,..,..
Ireland,IRL,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..
Isle of Man,IMN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..
Isle of Man,IMN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..
Isle of Man,IMN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..
Isle of Man,IMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..
Isle of Man,IMN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..
Isle of Man,IMN,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,..,..,..,..,..
Isle of Man,IMN,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,..,..,..,..,..
Isle of Man,IMN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,..,..,..,..,..
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,7491654051.08011,7314966839.10981,6684229268.52985,..,..
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.21339786862427,0.254884930037974,-8.83623206955568,..,..
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,89425.8913886018,87152.4530174045,79530.6054842568,..,..
Isle of Man,IMN,Gini index,SI.POV.GINI,..,..,..,..,..
Isle of Man,IMN,GNI (current US$),NY.GNP.MKTP.CD,7111615340.63272,6961138604.74151,6534629187.34249,..,..
Isle of Man,IMN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..,..,..,..,..
Isle of Man,IMN,Land area (sq. km),AG.LND.TOTL.K2,570,570,570,..,..
Isle of Man,IMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.596,80.737,80.588,80.525,..
Isle of Man,IMN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Isle of Man,IMN,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,..,..,..,..,..
Isle of Man,IMN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Isle of Man,IMN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Isle of Man,IMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.621,1.614,1.569,1.564,..
Isle of Man,IMN,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,..,..,..,..,..
Isle of Man,IMN,Agricultural land (% of land area),AG.LND.AGRI.ZS,70.7017543859649,70.7017543859649,69.8245614035088,..,..
Isle of Man,IMN,Agricultural land (sq. km),AG.LND.AGRI.K2,403,403,398,..,..
Isle of Man,IMN,"Armed forces personnel, total",MS.MIL.TOTL.P1,..,..,..,..,..
Isle of Man,IMN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.054,10.09,10.414,10.604,..
Isle of Man,IMN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..
Isle of Man,IMN,Gross domestic savings (current US$),NY.GDS.TOTL.CD,..,..,..,..,..
Isle of Man,IMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Isle of Man,IMN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..
Isle of Man,IMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..
Isle of Man,IMN,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,..,..,..,..,..
Isle of Man,IMN,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..
Isle of Man,IMN,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..,..
Isle of Man,IMN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..
Isle of Man,IMN,Number of maternal deaths,SH.MMR.DTHS,..,..,..,..,..
Isle of Man,IMN,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..
Isle of Man,IMN,Forest area (sq. km),AG.LND.FRST.K2,34.6,34.6,34.6,..,..
Isle of Man,IMN,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,..,..,..,..,..
Isle of Man,IMN,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..
Israel,ISR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.48035338482289,5.07874630362028,-3.1000502338168,..,..
Israel,ISR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.50575979961019,3.09183649942548,-4.79407220941471,..,..
Israel,ISR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,323270223711.893,344085117979.115,345983129641.516,..,..
Israel,ISR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,36392.8292556281,38003.6578284863,37545.2387539491,..,..
Israel,ISR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.48783908327032,5.48783908327032,5.48783908327032,..,..
Israel,ISR,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,49364309929,51749944268.8,56780362185.8,..,..
Israel,ISR,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,20469639780.5983,21731842769.7505,22115991505.5794,..,..
Israel,ISR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,24.77498454,25.06187965,27.8591903,..,..
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,376691526553.276,402470513619.148,413267669231.522,488526545878.891,522033446211.625
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.0703218874397,4.15613798897733,-1.85728927811242,8.61199034846989,6.4646684464545
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,42406.8454263606,44452.2325623093,44846.7915954816,52166.8121647134,54659.753964319
Israel,ISR,Gini index,SI.POV.GINI,38.6,..,..,..,..
Israel,ISR,GNI (current US$),NY.GNP.MKTP.CD,376417523469.291,400221694850.056,409618013862.518,481164286158.097,514721046211.624
Israel,ISR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,4.52068754577186,3.64187198250295,-2.18902529478596,7.90339698061054,..
Israel,ISR,Land area (sq. km),AG.LND.TOTL.K2,21640,21640,21640,..,..
Israel,ISR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.8024390243903,82.8048780487805,82.6487804878049,82.5,..
Israel,ISR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.6956049214457,22.1150005188149,21.9059866609009,24.6154201086698,..
Israel,ISR,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,26.2,25.3,..,..,..
Israel,ISR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.46,2.57,2.87,3.46,..
Israel,ISR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,6.78,6.15,7.01,7.38,..
Israel,ISR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.09,3.01,2.9,3,..
Israel,ISR,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,9482.745761,9626.87945,9801.47314,..,..
Israel,ISR,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.6349353049908,29.5009242144177,29.8706099815157,..,..
Israel,ISR,Agricultural land (sq. km),AG.LND.AGRI.K2,6413,6384,6464,..,..
Israel,ISR,"Armed forces personnel, total",MS.MIL.TOTL.P1,177500,178000,..,..,..
Israel,ISR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,4.35764720439133,4.31514523857662,..,..,..
Israel,ISR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5,5.1,5.3,5.4,..
Israel,ISR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.5303,3.5781,3.6259,..,..
Israel,ISR,Gross domestic savings (current US$),NY.GDS.TOTL.CD,92883257202.1319,102958962665.537,116876602091.429,140398501800.807,154300039241.383
Israel,ISR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.98,..,..,..,..
Israel,ISR,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,65.43,65,63.41,63.32,..
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.91499302021885,6.9357521537442,6.34521600416707,..,..
Israel,ISR,Individuals using the Internet (% of population),IT.NET.USER.ZS,83.73315696,86.78787762,90.12734091,90.3,..
Israel,ISR,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,2097000000,2236000000,371000000,..,..
Israel,ISR,"Air transport, passengers carried",IS.AIR.PSGR,7404373,7068458,1249361,2437207,..
Israel,ISR,Time required to build a warehouse (days),IC.WRH.DURS,200,200,..,..,..
Israel,ISR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.00878768893694255,0.00826237494176303,0.00760868223036897,0.0115224616168168,..
Israel,ISR,Number of maternal deaths,SH.MMR.DTHS,5,5,5,..,..
Israel,ISR,Number of infant deaths,SH.DTH.IMRT,515,512,496,470,..
Israel,ISR,Forest area (sq. km),AG.LND.FRST.K2,1400,1400,1400,..,..
Israel,ISR,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,..,..,..,..,..
Israel,ISR,Battle-related deaths (number of people),VC.BTL.DETH,53,48,..,269,..
Italy,ITA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.34150464013614,0.75474095426307,-10.1908163399915,..,..
Italy,ITA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.53430115279779,1.92319511496675,-9.75229306884606,..,..
Italy,ITA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1741215166480.07,1674476237969.1,1544598923897.91,..,..
Italy,ITA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,28817.6836702551,28034.5220441128,25986.3523253151,..,..
Italy,ITA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.94255770140225,3.94255770140225,3.94255770140225,..,..
Italy,ITA,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,367196087929,354224676825,364224914928,..,..
Italy,ITA,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,83187967499.5874,80033921338.4656,75302852096.7829,..,..
Italy,ITA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.82249404,21.20205668,21.07979939,..,..
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2091932426266.94,2011302198827.41,1897210466667.52,2114355756913.92,2010431598465.38
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.925810941012742,0.483198316597154,-8.97912609728922,6.98676641618501,3.67468325490428
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,34622.1696664735,33673.7509627414,31918.6934933773,35770.0496120858,34157.990122464
Italy,ITA,Gini index,SI.POV.GINI,35.2,34.6,35.2,..,..
Italy,ITA,GNI (current US$),NY.GNP.MKTP.CD,2115040163160.27,2028350676137.22,1920942560540.83,2154581582777.87,2033967235527.63
Italy,ITA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.47570167563831,0.229137430645451,-8.6029701504435,7.65907793258309,2.8908418845519
Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,295718,295717,295717,..,..
Italy,ITA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.15576171875,99.3490982055664,..,..,..
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.3463414634146,83.4975609756098,82.1951219512195,82.7951219512195,..
Italy,ITA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,24.2381807022638,24.5767049036025,24.7622560090942,25.410541533435,..
Italy,ITA,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,53.1,59.1,..,..,..
Italy,ITA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,5.92,5.7,5.33,5.05,..
Italy,ITA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,14.48,13.68,12.66,13.23,..
Italy,ITA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.29,1.27,1.24,1.25,..
Italy,ITA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,44521.72038,44260.25921,43888.65304,..,..
Italy,ITA,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.948748469826,44.3699956377212,43.9575675392351,..,..
Italy,ITA,Agricultural land (sq. km),AG.LND.AGRI.K2,124050,131209.62,129990,..,..
Italy,ITA,"Armed forces personnel, total",MS.MIL.TOTL.P1,341500,342000,..,..,..
Italy,ITA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.30522037700115,1.32008462437224,..,..,..
Italy,ITA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.5,10.6,12.5,12,..
Italy,ITA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.9636,3.9958,3.9477,..,..
Italy,ITA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,437862739790.894,433748123197.639,404092535722.329,484873024120.535,406320396596.305
Italy,ITA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.14,..,..,..,..
Italy,ITA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,49.92,49.89,48.51,48.57,..
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.37694036055885,5.31103098673157,4.73237277079935,..,..
Italy,ITA,Individuals using the Internet (% of population),IT.NET.USER.ZS,74.38718292,67.85071029,70.48342785,74.8623274,..
Italy,ITA,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,7640000000,7601000000,2107000000,..,..
Italy,ITA,"Air transport, passengers carried",IS.AIR.PSGR,27243741,27760301,7801490,2449339,..
Italy,ITA,Time required to build a warehouse (days),IC.WRH.DURS,189.5,189.5,..,..,..
Italy,ITA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0660288682863186,0.055800623981932,0.0398531422796994,0.077005203060734,..
Italy,ITA,Number of maternal deaths,SH.MMR.DTHS,21,20,19,..,..
Italy,ITA,Number of infant deaths,SH.DTH.IMRT,1193,1085,988,915,..
Italy,ITA,Forest area (sq. km),AG.LND.FRST.K2,94585.1,95123.2,95661.3,..,..
Italy,ITA,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,9.0359935741814,9.08314054898375,9.81497264087336,9.81496390487805,..
Italy,ITA,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..
Jamaica,JAM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.5982295172515,1.61462806725021,-10.4702173515773,..,..
Jamaica,JAM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.47324769011719,1.5446404921351,-10.6817225733893,..,..
Jamaica,JAM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,13945983550.0819,14208783383.9141,12421957715.0475,..,..
Jamaica,JAM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4959.74463298234,5049.72625151855,4404.26860068709,..,..
Jamaica,JAM,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.51693798171209,5.22469257435415,5.22469257435415,..,..
Jamaica,JAM,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1157432586.56479,1173721083.28021,925210228.382499,..,..
Jamaica,JAM,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,834975907.290209,804041989.674681,697908378.55904,..,..
Jamaica,JAM,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.13698546,23.35767426,29.34607162,..,..
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,15730791525.65,15830766372.2651,13812421859.4026,14657586359.3802,17097760745.2096
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.88992368121086,0.892291653822227,-9.89999999999999,4.60000000000001,4.2
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,5594.49310704577,5626.17040261069,4897.26477019956,5183.58110028848,6047.21646430936
Jamaica,JAM,Gini index,SI.POV.GINI,..,..,..,..,..
Jamaica,JAM,GNI (current US$),NY.GNP.MKTP.CD,15134691622.7579,15389266374.1119,13357921857.5599,14238786352.7415,16607404856.946
Jamaica,JAM,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,0.89683909225802,1.93535370649876,-10.32860811677,4.983930213291,3.91408946343461
Jamaica,JAM,Land area (sq. km),AG.LND.TOTL.K2,10830,10830,10830,..,..
Jamaica,JAM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.793,71.767,71.869,70.5,..
